id,text,span
471,Ainus võimalus Nõukogude armeest mahajäänud arhitektuuriga tutvumiseks on merevees roostetavad endise sõjaväe sidekeskuse varemed Hara lahe ääres ( mõni kilomeeter Loksalt ) .,"{'start': 130, 'end': 139, 'text': 'Hara lahe', 'labels': ['LOC']}"
472,"Eile Kaberneeme lahes võrke nõudma läinud 78-aastane Linda ja 64-aastane Velli jäid merehätta kella 11 paiku , ütles Postimehele piirivalve pressiesindaja Reet Naber .","{'start': 5, 'end': 21, 'text': 'Kaberneeme lahes', 'labels': ['LOC']}"
473,"Juminda poolsaare metsad , väike soo ja Eesti suuruselt kolmas rändrahn Majakivi .","{'start': 0, 'end': 17, 'text': 'Juminda poolsaare', 'labels': ['LOC']}"
474,"Nii trennid kui võistlus toimusid Kariibi mere liivarannal , kus päeval päike ei hellitanud .","{'start': 34, 'end': 46, 'text': 'Kariibi mere', 'labels': ['LOC']}"
475,"Laupäeval ja pühapäeval leidsid tuukrid Kurkse väinast kolm hukkunud rahuvalvajat , kes 11. septembril üritasid minna jalgsi Suur-Pakri saarelt mandrile .","{'start': 40, 'end': 54, 'text': 'Kurkse väinast', 'labels': ['LOC']}"
476,"Ta keeldub kommenteerimast ka kaitseväe kõrgemate ohvitseride väiteid , et 14 sõduri hukkumisega lõppenud Kurkse väina ületamine oli luurerühma ülema enda ainuisikuline otsus .","{'start': 106, 'end': 118, 'text': 'Kurkse väina', 'labels': ['LOC']}"
477,Ilm muutus eile Kurkse väinal väga kiiresti .,"{'start': 16, 'end': 29, 'text': 'Kurkse väinal', 'labels': ['LOC']}"
478,Kümmekond minutit hiljem teatas teine noor naine samalaadsest kuriteost Riia mäel .,"{'start': 72, 'end': 81, 'text': 'Riia mäel', 'labels': ['LOC']}"
479,Nädalavahetusel valiti Pärnu rannas Cinzano Sunset rannapiiga .,"{'start': 23, 'end': 35, 'text': 'Pärnu rannas', 'labels': ['LOC']}"
480,"11 . klassi lõpetanud Kadri ( nimi muudetud ) hääl hakkab veel nädal hiljemgi värisema , kui ta meenutab jaanilaupäeva varahommiku sündmusi Peipsi järve ääres Alajõel asuvas puhkebaasis .","{'start': 140, 'end': 152, 'text': 'Peipsi järve', 'labels': ['LOC']}"
481,Muhu saart mandriga ühendava Suure väina silla ehitamise töörühm alustab sügisel silla ehitamisega kaasneda võivate plusside ja miinuste uuringut .,"{'start': 0, 'end': 10, 'text': 'Muhu saart', 'labels': ['LOC']}"
482,Vääna-Jõesuu rannas asuvas Eesti Energia kunagises pioneerilaagris tegutseb teist suve Segasumma Suvila nime kandev lastelaager .,"{'start': 0, 'end': 19, 'text': 'Vääna-Jõesuu rannas', 'labels': ['LOC']}"
483,"Eesti puhul kehtib see muidugi ainult niikaua , kuni ELi idapiir jõuaks Narva jõeni , kuid mitte kaugemale .","{'start': 72, 'end': 83, 'text': 'Narva jõeni', 'labels': ['LOC']}"
484,"Leedu üks paremaid mäesuusatajaid , 32-aastane Rolandas Šeliukas sai surma Vilniuse lähistel Šilase mäel juhtunud õnnetuses .","{'start': 93, 'end': 104, 'text': 'Šilase mäel', 'labels': ['LOC']}"
485,"Peipsi Järve Projekt on rahvusvaheline valitsusväline mittetulunduslik organisatsioon , mille eesmärgiks on Peipsi regiooni mitmekülgne arendamine ning Venemaa ja Eesti koostöö soodustamine Peipsi järve ja teistel piirialadel .","{'start': 190, 'end': 202, 'text': 'Peipsi järve', 'labels': ['LOC']}"
486,"Inglased kutsuvad Fääri saari  Islands of Maybe  , kuna ilmaennustuse juurde kuulub alati sõna võibolla .","{'start': 18, 'end': 29, 'text': 'Fääri saari', 'labels': ['LOC']}"
487,Täna on Tartus Peipsi järve lähikonna Eesti-Vene piirilähedaste alade koostöörühma nõupäev .,"{'start': 15, 'end': 27, 'text': 'Peipsi järve', 'labels': ['LOC']}"
488,"Kulla Kivi märkis , et erakordselt palju sadas kõnealuse aja jooksul vihma Ruhnu saarel - 109 mm .","{'start': 75, 'end': 87, 'text': 'Ruhnu saarel', 'labels': ['LOC']}"
489,"Siiani oli Stroomi rannas külastajate tarbeks vaid mõned riietuskabiinid , laste kiiged , jalgpalliväljak ning soojak vetelpäästjate ja nende paatide tarbeks .","{'start': 11, 'end': 25, 'text': 'Stroomi rannas', 'labels': ['LOC']}"
490,"Kuju seisab Moskva jõel juba pool aastat , kuid viimase lihvi sai ta vahetult enne pidustusi .","{'start': 12, 'end': 23, 'text': 'Moskva jõel', 'labels': ['LOC']}"
491,"Uut Vaida silda üle Pirita jõe ehitati juba 1992.-1994. aastal , kuid siis lõppes raha ning töö jäi seisma .","{'start': 20, 'end': 30, 'text': 'Pirita jõe', 'labels': ['LOC']}"
492,Eile avati Rüütli galeriis Kariibi meres asuvalt St Vincenti saarelt pärit Raphael Caswal Samueli akrüültehnikas maalide näitus “ Caribbean Harmony ” .,"{'start': 27, 'end': 40, 'text': 'Kariibi meres', 'labels': ['LOC']}"
493,Või Bali saarel - sealt on teatritegijad ammuilma jõudu ja uusi ideid ammutanud . ”,"{'start': 4, 'end': 15, 'text': 'Bali saarel', 'labels': ['LOC']}"
494,"Valimiskomisjon ei ole veel andnud andmeid riigi tähtsuselt teise linna , Aadria mere äärse kuurordi Herceg Novi kohta , samas on seal ennast võitjaks kuulutanud Milosevici-meelse Jugoslaavia peaministri Momir Bulatovici juhitud grupp .","{'start': 74, 'end': 85, 'text': 'Aadria mere', 'labels': ['LOC']}"
495,Ees on mäslev Atlandi ookean .,"{'start': 14, 'end': 28, 'text': 'Atlandi ookean', 'labels': ['LOC']}"
496,"Baltikumi suunal semmib Soome peamiselt Eestiga , Rootsi rõhutab kogu Läänemeremaade koostööd , aga Norras on kuni viimase ajani olnud rõhuasetus koostööl Barentsi mere regioonis .","{'start': 155, 'end': 168, 'text': 'Barentsi mere', 'labels': ['LOC']}"
497,Arafat pääseb eluga liivatormis toimunud lennuõnnetusest Liibüa kõrbes .,"{'start': 57, 'end': 70, 'text': 'Liibüa kõrbes', 'labels': ['LOC']}"
498,"Ida-Virumaal jäid tuhanded ahvenad , haugid ja linaskid madalas Jaama jões talvel hapnikunälga ja surid .","{'start': 64, 'end': 74, 'text': 'Jaama jões', 'labels': ['LOC']}"
499,"APECi liidrite väljaöeldud seisukohast jääb mulje , et praegune kriis pigem konsolideerib organisatsiooni ja õhutab liikmesriike tõhusamale koostööle , kui on reaalseks ohuks Aasia ja Vaikse ookeani regiooni majanduse arengule .","{'start': 184, 'end': 198, 'text': 'Vaikse ookeani', 'labels': ['LOC']}"
500,"Orkaaniks paisus tuul ka Eestis 18. kuupäeval , Liivi lahel mõõdeti siis tuule kiiruseks 34 m/s , saartel esines äikest .","{'start': 48, 'end': 59, 'text': 'Liivi lahel', 'labels': ['LOC']}"
501,"Sealt sõideti edasi Rio de Janeirosse , kust lahkudes ootab eestlasi ees poolteist aastat kestva reisi raskeim katsumus , ümber Kap Hoorni neeme purjetamine .","{'start': 132, 'end': 144, 'text': 'Hoorni neeme', 'labels': ['LOC']}"
502,"Seaduse sõnastusest selgub ühemõtteliselt , et kui keegi soovib veeta puhkust Viimsi poolsaare tipus kallasrajale püstitatud telgis ja madalas vees kalastada ning supelda , ja kui ta ka rahuldab seejuures oma uudishimu kas looduse , antud koha või ka presidendi suhtes , siis on tal selleks täielik seaduslik õigus .","{'start': 78, 'end': 94, 'text': 'Viimsi poolsaare', 'labels': ['LOC']}"
503,"Reisifirma Cassandra üritab päästa neljakümne Reaalkooli õpilase lõpureisi Itaaliasse Aadria mere rannikule , viies mitmeid päevi kasina toidu peal olnud lapsed ebaturvalisest ja primitiivsest laagrist väljareklaamitud korralikku hotelli .","{'start': 86, 'end': 97, 'text': 'Aadria mere', 'labels': ['LOC']}"
504,Enne Australian Openit mängib Eesti esireket Tasmaania saare pealinna Hobarti turniiril .,"{'start': 45, 'end': 60, 'text': 'Tasmaania saare', 'labels': ['LOC']}"
505,"Presidendid kirjutasid alla ka koostööleppele Venemaa ja Hiina kohalike omavalitsuste vahel ning kahele memorandumile , millest üks puudutas majandus- ja teaduslik-tehnilist koostööd ning teine Siberi maagaasi tarnimist Hiina Vaikse ookeani rannikule .","{'start': 226, 'end': 240, 'text': 'Vaikse ookeani', 'labels': ['LOC']}"
506,"Skeptikute arvates on tegemist unistustega helesinisest linnust , kuid uuemast ajaloost teame megasildade ja megatunnelite kõrval Suessi , Panama ja Kieli kanali ehitusi kui ammu lõppenud projekte .","{'start': 149, 'end': 161, 'text': 'Kieli kanali', 'labels': ['LOC']}"
507,Maroko ja Liibüa rannalt startides ületavad nad Vahemere ja tungivad isegi üle Alpide lumiste ahelike Euroopa südamesse .,"{'start': 10, 'end': 24, 'text': 'Liibüa rannalt', 'labels': ['LOC']}"
508,Pirita linnaosa nõuniku Laur Leetjõe sõnul korraldati Pirita rannale hooldaja leidmiseks kevadel riigihankekonkurss .,"{'start': 54, 'end': 68, 'text': 'Pirita rannale', 'labels': ['LOC']}"
509,Kanaari saartelt Tenerifelt 13 . septembril teele asunud naine läbis aerupaadis 4765 kilomeetrit .,"{'start': 0, 'end': 16, 'text': 'Kanaari saartelt', 'labels': ['LOC']}"
510,"Kuni 1991 . aastani oli Kaspia meri jaotatud Nõukogude Liidu ja Iraani vahel , praegu aga kokkulepe mere jaotamise kohta puudub .","{'start': 24, 'end': 35, 'text': 'Kaspia meri', 'labels': ['LOC']}"
511,"Peipsi järvel Venemaa poolel jäi eile pärastlõunal triiviva jääpanga peale ligi 300 kalameest , kes pääsesid omal jõul kaldale .","{'start': 0, 'end': 13, 'text': 'Peipsi järvel', 'labels': ['LOC']}"
512,"Elva Verevi järves ja Mustvee lahes 25 , Saaremaa Karujärves , Harku järves , Värska lahes , Rõuge Suurjärves ja Peipsi järves 24 , Tamula järves , Rõuge Kaussjärves ja Väinjärves 23 , Anne kanalis , Kubija järves , Paide ja Türi paisjärves , Lämmijärves , Palojärves , Pühajärves ja Viljandi järves 22 , Emajões 21 ning Pärnu jões ja Mooste järves 20 kraadi .","{'start': 5, 'end': 18, 'text': 'Verevi järves', 'labels': ['LOC']}"
513,"Eile mõõdeti Eesti randades , jõgedes , järvedes ja lahtedes järgmised veetemperatuurid : Pärnus 19 , Paralepas ja Kloogal 18 , Järve mererannas , Vääna-Jõesuus , Kakumäel , Pirital ja Võsul 17 , Sillamäel ja Narva-Jõesuus 15 ning Toilas ja Aa rannas 13 kraadi .","{'start': 241, 'end': 250, 'text': 'Aa rannas', 'labels': ['LOC']}"
514,Mait Metsamaa juhitud Mercedes Benz CL 600 sõitis laupäeval kell 12 . 50 Rannamõisa - Kloogaranna teel Tiskre oja lähedal vastassuunavööndis kokku kolme sõiduautoga .,"{'start': 103, 'end': 113, 'text': 'Tiskre oja', 'labels': ['LOC']}"
515,"Dubai avab veel sel aastal Pärsia lahe ääres maailma suurima luksushotelli , mis koosneb eranditult sviitidest ja mille kõrgus ulatub 321 meetrini .","{'start': 27, 'end': 38, 'text': 'Pärsia lahe', 'labels': ['LOC']}"
516,Baltpati luurerühma ülema nooremleitnant Jaanus Karmi juhtimisel alustas 24 sõdurit Pakri saarelt läbi külma ja tormise mere retke mandrile .,"{'start': 84, 'end': 97, 'text': 'Pakri saarelt', 'labels': ['LOC']}"
517,"Ehkki Jägala joa juures on käinud asjatamas kinnisvaramaaklereid , välistab vallavanem võimaluse , et mõni rikkur ostaks joa ümbert maa kokku ja peidaks vaatamisväärsuse oma plangu taha .","{'start': 6, 'end': 16, 'text': 'Jägala joa', 'labels': ['LOC']}"
518,"Eesti randades , jõgedes , järvedes ja lahtedes mõõdeti eile järgmised veetemperatuurid : Paralepas ja Pärnus 24 , Kärdlas ja Järve mererannas 22 , Sillamäel ja Narva-Jõesuus 18 , Pirital 17 , Kakumäel 15 , Toilas ja Aa rannas 13 ning Kloogal , Vääna-Jõesuus ja Võsul 12 kraadi ; Elvas Verevi järves ja Mustvee lahes 25 , Anne kanalis ja Palojärves 24 , Emajäes , Pühajärves , Tamula ja Kubija järves , Viljandi ja Mooste järves , Harku järves , Väinjärves , Türi ja Paide paisjärves , Värska lahes ja Lämmijärves 23 ning Rõuge Kaussjärves ja Peipsi järves 22 kraadi .","{'start': 486, 'end': 498, 'text': 'Värska lahes', 'labels': ['LOC']}"
519,"” Kohalikud on kalamehi märganud juba Lämmijärvel , Tamula järvel ja Paide tehisjärvel , ka Tallinna külje all asuval Maardu järvel , kus jää on alles eriti habras .","{'start': 118, 'end': 131, 'text': 'Maardu järvel', 'labels': ['LOC']}"
520,Ohhoota merest väljatulistatud raketi lõhkepea kukkus täpselt ettenähtud ajal Barentsi ja Valge mere piirkonnas asuvale polügoonile .,"{'start': 0, 'end': 14, 'text': 'Ohhoota merest', 'labels': ['LOC']}"
521,", Bosnia-Hertsegoviina 76 . ja Fääri saared 111 .","{'start': 31, 'end': 43, 'text': 'Fääri saared', 'labels': ['LOC']}"
522,"Kreeta saarelt puhkuselt naasnud korvpalliliidu president Priit Vilba soovib sponsoritelt ja klubide juhtidelt aru pärida , kas teda sellel ametipostil veel usaldatakse .","{'start': 0, 'end': 14, 'text': 'Kreeta saarelt', 'labels': ['LOC']}"
523,"Serblased said Balkani poolsaarel laiemalt tuntuks alates 7 . sajandi esimesest poolest , kui nad võtsid enda alla hiljem Bosnia , Hertsegoviina , Põhja-Albaania , Tšernogooria ja Päris-Serbia nime all tuntud alad .","{'start': 15, 'end': 33, 'text': 'Balkani poolsaarel', 'labels': ['LOC']}"
524,Kanaari saartel soleeris Patricia Rozario Kopenhaageni Filharmoonikutele Okko Kamu juhatusel .,"{'start': 0, 'end': 15, 'text': 'Kanaari saartel', 'labels': ['LOC']}"
525,Pärnu Endla etendus “ 2001 aastat elu Eestimaal ehk Piknik Reiu jõel ” - 40 ajateenijat,"{'start': 59, 'end': 68, 'text': 'Reiu jõel', 'labels': ['LOC']}"
526,Kreeta saarelt Saksamaale Hannoveri teel olnud reisilennuki Airbus 310-300 piloot suutis pärast mootorite seiskumist lennuki imekombel maandada Viini rahvusvahelisel lennuväljal .,"{'start': 0, 'end': 14, 'text': 'Kreeta saarelt', 'labels': ['LOC']}"
527,"Victoria hitti "" Hallo "" ja teisi laule oli Pirita ranna äärsesse menuklubisse kuulama tulnud üle 2000 noore .","{'start': 44, 'end': 56, 'text': 'Pirita ranna', 'labels': ['LOC']}"
528,Massiivi ülemine kiht oli teadlaste hinnangul vähemalt 10 kilomeetri paksune ning Everesti mäe koha peal võis kaljupind ulatuda rohkem kui 15 kilomeetrit üle merepinna .,"{'start': 82, 'end': 94, 'text': 'Everesti mäe', 'labels': ['LOC']}"
529,"Torgu vallavanem Hermann Kask ütles , et puhkemajad on pandud Kaunispe randa püsti ilma projekti ning ehitusloata .","{'start': 62, 'end': 76, 'text': 'Kaunispe randa', 'labels': ['LOC']}"
530,Venemaa Musta mere kallastelt puhkekülasid ja kämpinguid merre pühkinud äkktulvade järel on leitud 59 inimese surnukeha .,"{'start': 8, 'end': 18, 'text': 'Musta mere', 'labels': ['LOC']}"
531,Pärnu rand peab olema korras 15. maiks .,"{'start': 0, 'end': 10, 'text': 'Pärnu rand', 'labels': ['LOC']}"
532,"Arheoloogid on pakkunud kadunud mandri asukohaks Hispaania ja Kuuba veealasid , Inglismaa edelarannikut ja Lõuna-Hiina merd .","{'start': 107, 'end': 123, 'text': 'Lõuna-Hiina merd', 'labels': ['LOC']}"
533,""" Meil pole siin Pürenee mäestikku , aga igal ringil mitu tugevat tõusu .","{'start': 17, 'end': 34, 'text': 'Pürenee mäestikku', 'labels': ['LOC']}"
534,"Samal ajal , kui esimesed 11 poolfinalisti eile Eurovisioni lauluvõistluse laval esimesi proove tegid , triivis Eesti delegatsioon lõbusõidul Bosporuse väinas .","{'start': 142, 'end': 158, 'text': 'Bosporuse väinas', 'labels': ['LOC']}"
535,Naabruses asuva Raudna jõe suurvesi pole veel oma võimu näitama hakanud .,"{'start': 16, 'end': 26, 'text': 'Raudna jõe', 'labels': ['LOC']}"
536,"Et seal tõesti nii tore on , seda ma ei uskunud ! » meenutab näitlejanna Mohni saart , Viinistut ja « Syrrealistide » kampa .","{'start': 73, 'end': 84, 'text': 'Mohni saart', 'labels': ['LOC']}"
537,"Äsja viiendalt Egiptuse-reisilt naasnud Anne Veski kinnitab , et ehkki plahvatused Siinai poolsaarel on põhjustanud turvameetmete tugevdamist kõigis hotellides , ei rünnanud teda peale Punase mere kalade keegi .","{'start': 83, 'end': 100, 'text': 'Siinai poolsaarel', 'labels': ['LOC']}"
538,"Üks pool pöördub kagusse Aafrika poole ja sealt tiiruga Kariibi mere suunas tagasi , teine siirdub edasi kirdesse ja riivab Euroopat Briti saarte ja Skandinaavia kandis , kus kliima on soe ja niiske .","{'start': 56, 'end': 68, 'text': 'Kariibi mere', 'labels': ['LOC']}"
539,"Eile mõõdeti Eesti randades , järvedes , jõgedes ja lahtedes järgmised veetemperatuurid : Kärdlas 22 , Pärnus 19 , Järve mererannas 17 , Kakumäel , Sillamäel , Narva-Jõesuus ja Võsul 16 ning Kloogal , Vääna-Jõesuus , Toila ja Aa rannas 13 kraadi ; Saaremaal Karujärves 20 , Harku järves , Elvas Verevi järves ja Viljandi järves 19 , Paide ja Türi tehisjärves , Anne kanalis , Tamula järves , Pühajärves , Peipsi järves ja Mustvee lahes 17 , Emajões ja Lämmijärves 16 , Kubija järves 15 ning Rõuge Kaussjärves 13 kraadi .","{'start': 469, 'end': 482, 'text': 'Kubija järves', 'labels': ['LOC']}"
540,KUS Ugala tiigi kaldal .,"{'start': 4, 'end': 15, 'text': 'Ugala tiigi', 'labels': ['LOC']}"
541,"Sõites praegu mööda Lasnamäe kanalit , ei jää märkamatuks sillapostidele kinnitatud reklaampinnad : meie ehitasime valmis Laagna tee , meie valgustasime Narva maantee , meie maksime pensionäridele 500 krooni toetust .","{'start': 20, 'end': 36, 'text': 'Lasnamäe kanalit', 'labels': ['LOC']}"
542,Ka Pärnu jõkke Reiu jõe suudmealal lasti 120 000 maimu .,"{'start': 15, 'end': 23, 'text': 'Reiu jõe', 'labels': ['LOC']}"
543,Hiljuti sulges veeteede amet turistidele Hiiumaa Ristna majaka Kõpu poolsaare tipus .,"{'start': 63, 'end': 77, 'text': 'Kõpu poolsaare', 'labels': ['LOC']}"
544,Õhtusel laevasõidul Sydney lahel lehvitas Signe Kivi Harbouri silla taustal rõõmsalt rahvuslippe ja imetles suurlinna panoraami .,"{'start': 20, 'end': 32, 'text': 'Sydney lahel', 'labels': ['LOC']}"
545,"Kolmapäevahommikused agentuuride uudised tõid äreva teate , et Abu Sayyafi terroristide väidetel surid kaks välismaalasest pantvangi Filipiinide valitsusvägede rünnaku ajal Jolo saarel .","{'start': 173, 'end': 184, 'text': 'Jolo saarel', 'labels': ['LOC']}"
546,"Et neist Venemaa on suurima majanduspotentsiaaliga , peavad teised Vaikse ookeani äärsed riigid tõsiselt arvestama Venemaa võimaliku kaasalöömisega APEC-i tulevases tegevuses .","{'start': 67, 'end': 81, 'text': 'Vaikse ookeani', 'labels': ['LOC']}"
547,"Mustvee lahes 25 , Elva Verevi järves 24 , Saaremaa Karujärves , Anne kanalis , Värska lahes , Palojärves ja Viljandi järves 23 , Rõuge Suurjärves , Pärnu jões , Rõuge Kaussjärves , Kubija järves , Tamula järves ja Emajões 22 , Harku järves ja Lämmijärves 21 ning Paide ja Türi paisjärves , Mooste järves , Pühajärves ja Väinjärves 20 kraadi .","{'start': 24, 'end': 37, 'text': 'Verevi järves', 'labels': ['LOC']}"
548,Eile õhtupoolikul palus Venemaa lõpuks Suurbritanniat ja Norrat appi päästma 108 meetri sügavuses Barentsi meres lebava allveelaeva Kursk 118-liikmelist meeskonda .,"{'start': 98, 'end': 112, 'text': 'Barentsi meres', 'labels': ['LOC']}"
549,Kõige tõsisemaid erimeelsusi Iisraeli ja palestiinlaste vahel tekitab Iisraeli soov annekteerida kolmandik Jordani jõe läänekaldast .,"{'start': 107, 'end': 118, 'text': 'Jordani jõe', 'labels': ['LOC']}"
550,"Pakri poolsaare paekaldal on kuus juga , millel on suur esteetiline ja teaduslik väärtus .","{'start': 0, 'end': 15, 'text': 'Pakri poolsaare', 'labels': ['LOC']}"
551,Kümneaastane Triinu läks pärast Paide tehisjärves suplemist koju ja lasi emal ujumistrikood nuusutada .,"{'start': 32, 'end': 49, 'text': 'Paide tehisjärves', 'labels': ['LOC']}"
552,"Riik aitab Vormsi vallal tekkinud rahakriisist üle saada , kuid vallavalitsuse senine majandustegevus tuleb luubi alla võtta , leidsid eile Vormsi saarel riigiametnikud ja kohalikud omavalitsusjuhid .","{'start': 140, 'end': 153, 'text': 'Vormsi saarel', 'labels': ['LOC']}"
553,Võhandu jõgi uputab teinekord Võru linna päris tublisti .,"{'start': 0, 'end': 12, 'text': 'Võhandu jõgi', 'labels': ['LOC']}"
554,Lemmikutele on lisandunud Bali saar,"{'start': 26, 'end': 35, 'text': 'Bali saar', 'labels': ['LOC']}"
555,Sõidangi veel nädalaks Korfu saarele .,"{'start': 23, 'end': 36, 'text': 'Korfu saarele', 'labels': ['LOC']}"
556,Homme laskuvad Soome tuukrid Tallinna lahes uppunud Leedu kaubalaeva Zenitas pardale .,"{'start': 29, 'end': 43, 'text': 'Tallinna lahes', 'labels': ['LOC']}"
557,Just Anguilla saarel Kariibi meres kahtlustas näitlejatar esimest korda rasedust .,"{'start': 5, 'end': 20, 'text': 'Anguilla saarel', 'labels': ['LOC']}"
558,“ Sõitsime Lasnamäe kanalis ja nägime noort meest sõiduteel kägaras .,"{'start': 11, 'end': 27, 'text': 'Lasnamäe kanalis', 'labels': ['LOC']}"
559,Ühemootorilist õhusõidukit Piper Saratoga II piloteerinud mees viis endaga Atlandi ookeani voogudesse kaasa ka abikaasa Carolyn Bessette'i ja viimase õe Laureni .,"{'start': 75, 'end': 90, 'text': 'Atlandi ookeani', 'labels': ['LOC']}"
560,"Kui kõndida vaid mõne minuti Vassili saare tagumisest osast Pribaltijskaja hotelli pressikeskusest paneelelamute vahele sisehoovidesse , siis kaob välinegi juubeli ilme sootuks .","{'start': 29, 'end': 42, 'text': 'Vassili saare', 'labels': ['LOC']}"
561,"Seligeri järve ääres juuli lõpuni kestvasse laagrisse , kuhu press pole üldiselt teretulnud , on kogunenud umbes 3000 verinoort aktivisti Venemaa 45 regioonist .","{'start': 0, 'end': 14, 'text': 'Seligeri järve', 'labels': ['LOC']}"
562,Pomm saadi peaaegu valmis ja seda taheti 1990. aasta septembris Cachimbo mägedes Amazonase idaosas Par ?,"{'start': 64, 'end': 80, 'text': 'Cachimbo mägedes', 'labels': ['LOC']}"
563,"Treener Tatjana Jaanson rääkis , et ajavahe kiireks ületamiseks toodi hommikuse treeningu algus juba kodus kella üheksalt ettepoole , Pärnu jõe äärde koguneti 6.40.","{'start': 134, 'end': 143, 'text': 'Pärnu jõe', 'labels': ['LOC']}"
564,Lubatud oli kaunist rännakut läbi looduskauniste paikade Pakri poolsaarel .,"{'start': 57, 'end': 73, 'text': 'Pakri poolsaarel', 'labels': ['LOC']}"
565,"Malus sõidab eraldatud Summerisle'i saarele , et aidata Willow'l ( Kate Beahan , « Lennuplaan » ) otsida tema kadunud teismelist tütart Rowanit .","{'start': 23, 'end': 43, 'text': ""Summerisle'i saarele"", 'labels': ['LOC']}"
566,"Laupäeva hilisõhtul kerkis Prahas Vltava jõe kohale võimas ilutulestik , mida saatis Euroopa Liidu hümnina tuntud Beethoveni « Ood rõõmule » .","{'start': 34, 'end': 44, 'text': 'Vltava jõe', 'labels': ['LOC']}"
567,"Reedel lõppeval oksjonil on Läänemaa Liivi jõe maalilises käärus asuva jahimaja alghind 2,4 miljonit krooni .","{'start': 37, 'end': 46, 'text': 'Liivi jõe', 'labels': ['LOC']}"
568,Bert Rähni sõnul teeb neile eriti muret jää Peipsi järvel .,"{'start': 44, 'end': 57, 'text': 'Peipsi järvel', 'labels': ['LOC']}"
569,"Algul aga kinnitas Moskvat Vene parlamendi ülemkojas esindav Oleg Tolkatšov raadiojaamale Ehho Moskvõ , et mälestusmärk püstitatakse Poklonnaja mäele kunagisele Nõukogude Liidu diktaatorile Jossif Stalinile ja koos temaga 1945. aasta Jalta konverentsil osalenud USA presidendile Franklin D. Rooseveltile ja Briti peaministrile Winston Churchillile .","{'start': 133, 'end': 149, 'text': 'Poklonnaja mäele', 'labels': ['LOC']}"
570,"Thamesi jõe kaldal asuva kindluse ja endise vangla pressiesindaja teatas eile , et kuus ronka on õuemurult ära viidud ja elavad nüüd ühte torni ehitatud puurides .","{'start': 0, 'end': 11, 'text': 'Thamesi jõe', 'labels': ['LOC']}"
571,"Haapsalus insuldijärgsel ravil « jalgratast » sõtkudes tabasin end veel ühelt , võib-olla poolhullumeelselt mõttelt mis võib-olla polegi seda , et eeskuju on sealsamas , teiselpool Himaalaja mägesid , India näol .","{'start': 181, 'end': 198, 'text': 'Himaalaja mägesid', 'labels': ['LOC']}"
572,Lõunakaarte tuul Norra merelt Pürenee poolsaareni ulatuva madalrõhkkonna idaservas toob üha soojenevat õhku põhjalaiuste poole .,"{'start': 30, 'end': 49, 'text': 'Pürenee poolsaareni', 'labels': ['LOC']}"
573,"Ta sõnas , et sademeterohke suvi ei pruugi kõigi veekogude taset tõsta - näiteks Kasari jõe tase on möödunud aastaga võrreldes langenud .","{'start': 81, 'end': 91, 'text': 'Kasari jõe', 'labels': ['LOC']}"
574,Tiibur oli teel Jaapani lõunaosas paikneva Kyushu saare lõunatippu Ibusukile .,"{'start': 43, 'end': 55, 'text': 'Kyushu saare', 'labels': ['LOC']}"
575,Uus-Guinea saare idaosa ja lähedalasuvaid saari hõlmav Paapua Uus-Guinea sai iseseisvaks 22 aastat tagasi .,"{'start': 0, 'end': 16, 'text': 'Uus-Guinea saare', 'labels': ['LOC']}"
576,"Kõige jahedam on vesi Paide tehisjärves , kus vee temperatuuriks mõõdeti 19 kraadi .","{'start': 22, 'end': 39, 'text': 'Paide tehisjärves', 'labels': ['LOC']}"
577,"Laialisaadetavad garnisonid paiknevad Oulus ja Vaasas , seega Botnia lahe põhjaosa rannikulinnades .","{'start': 62, 'end': 73, 'text': 'Botnia lahe', 'labels': ['LOC']}"
578,Salmistu rannas tohivad skuutrid Harju maavanema korraldusega sõita vaid kilomeetri kaugusel kaldast .,"{'start': 0, 'end': 15, 'text': 'Salmistu rannas', 'labels': ['LOC']}"
579,Marsruut : Kavastu - Kastre - Rebassaare - ( tagasi Emajõele ) - Kolmaru ( Tagali jõgi ) - ( Peipsit mööda veidi itta ) - Piirissaare - Laaksaare - Ahunapalu - Apna/Kalli jõgi - Kalli järv - Kastre n Kavastu,"{'start': 160, 'end': 175, 'text': 'Apna/Kalli jõgi', 'labels': ['LOC']}"
580,Põldude niisutamiseks juhiti vett Araali järvest .,"{'start': 34, 'end': 48, 'text': 'Araali järvest', 'labels': ['LOC']}"
581,"Eesti vetes lükkas torm ühelt Hollandi laevalt Hiiumaa juures maha 250 kuupmeetrit palke , mis hommikuks olid uhutud Kõpu poolsaare juurde .","{'start': 117, 'end': 131, 'text': 'Kõpu poolsaare', 'labels': ['LOC']}"
582,"Läänemaa politsei vahistas Tauksi saarel mehe , keda kahtlustatakse kahe paadi ja ühe mõrralina varguses ning kahte suvilasse sisse murdmises .","{'start': 27, 'end': 40, 'text': 'Tauksi saarel', 'labels': ['LOC']}"
583,Pärsia lahe ääres paikneva pururikka Qatari nafta- ja gaasiminister Abdullah Bin Hamad al-Attiyah soovitab Eestil arendada aktiivsemalt kaubandussuhteid Pärsia lahe äärsete riikidega .,"{'start': 153, 'end': 164, 'text': 'Pärsia lahe', 'labels': ['LOC']}"
