sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
27514,5,11,Lembit,nom,"Nagu Lembit , hindab ka Briti ajakirjandus Síani kõrgetasemeliseks tegijaks .",advcl,"nom,prop,sg"
1819536,92,97,raske,nom,"Järvamaa muuseumi direktor Tiiu Saarist tõdes , et kuigi müntide numismaatilist väärtust on raske hinnata , on asjatundjad kogu hinnanud 100 000 kroonile .",advcl,"nom,pos,sg"
5449861,86,89,oma,gen,Honda Sarholzi hindab Leok etemaks meeskonnaks kui oli seda tema senine Bodo Schmidti oma .,advcl,"gen,sg"
6175141,198,208,vallasvara,nom,"E-Expert on Maapangale võlgu 7,5 miljonit krooni , kuid kinnisvaraeksperdid on firmale kuuluva kinnistu Rakveres Laada 9 hinnanud kuni viiele miljonile kroonile , mistõttu kohtutäitur arestis firma vallasvara .",advcl,"com,nom,sg"
11212435,133,137,vaba,nom,"Iseenesest ei ole mul midagi intelligentsuse vastu , pigem vastupidi , kuid hindan Liivi lisaks kõigele muule ka seetõttu , et ta on vaba praegusele eesti (mees)mõtlemisele nii omasest suhtumisest , mis intelligentsuse hädavajalikuks positiivseks iseloomuomaduseks kuulutab .",advcl,"nom,pos,sg"
12532652,57,64,pronksi,gen,"“ Hindan MK üldvõitu enam , kui maailmameistrivõistluste pronksi või hõbedat , ” sõnas Isometsä .",advcl,"com,gen,sg"
3429250,79,84,nulli,gen,"TALLINN , 13. jaanuar ( EPLO ) - Kuna teepindade temperatuurid on kõikjal alla nulli , hoiatas maanteeinfokeskus , et kõrvalteed võivad olla väga libedad .",advcl,"card,gen,l,sg"
6383237,125,128,osa,nom,"JERUUSALEMM , 11. detsember ( AP-EPLO ) - Palestiinlaste peaminister Ahmed Qurea hoiatas Iisraeli ühepoolsete sammude , nagu osa Läänekalda ja Gaza alade hõivamise eest , öeldes , et sellistel puhkudel terror kasvab .",advcl,"com,nom,sg"
8830487,111,115,asja,gen,"Koera ja kassi ei tohi käperdada , sest koera ja kassi keele küljes on laiussimunad , samuti nagu maast võetud asja küljes , hoiatas isa alati .",advcl,"com,gen,sg"
11524399,42,49,nõukogu,nom,Konkurentsiamet hoiatab nii nagu kirikute nõukogu oma seksiavalduse puhulgi pikalt ette oma munetavast munast : kohekohe paljastatakse kodumaine kartellilepe .,advcl,"com,nom,sg"
327578,9,18,silmatera,nom,"hoia kui silmatera  ( 17,8 )",advcl,"com,nom,sg"
864490,70,74,keha,nom,"Pallil istumine hoiab kõhu- ning seljalihased aktiivsetena , mistõttu keha-",advcl,"com,nom,sg"
1079046,149,152,õde,nom,"Osa lapsi ei suuda kingiks saadud kommi hetkegi alles hoida - nagu näiteks vennad Kivirähkid - , aga teised hoiavad või üleliia - nagu näiteks nende õde Tiina .",advcl,"com,nom,sg"
6134944,18,23,raske,nom,""" Kui tal on väga raske , siis hoiab ta eriti perekonna poole , "" räägib naine .",advcl,"nom,pos,sg"
7073268,9,17,Suureõue,nom,"Nii nagu Suureõue Edgar , nii hoidis ka Sakrise Roland teatud ajal kodutalu lähedale .",advcl,"nom,prop,sg"
7354204,29,32,ema,nom,Jim Morrison hoiab Jimi nagu ema .,advcl,"com,nom,sg"
7502406,44,49,konna,gen,"Grus hoidis kahe näpu vahel kirja nagu kurg konna ning lasi selle kiiresti lahti , kui minu sõrmed kirja puutunud olid .",advcl,"com,gen,sg"
7582025,81,86,pinge,nom,Juhtimissüsteem hoiab veomootorite elektromotoorjõu madalama kui kondensaatorite pinge .,advcl,"com,nom,sg"
8027390,123,128,raske,nom,"Praetorius manitses mind , et ma Kunigundet muutumatu truudusega armastaksin , et ma hoiaksin oma naise poole , kui tal on raske .",advcl,"nom,pos,sg"
8826316,30,35,saama,ill,"Nagu peaks Tartu samasuguseks saama nagu Tallinn , hoidku jumal selle eest .",advcl,"ill,mod,ps,sup"
9448692,37,43,poisid,nom,"Tartu poisid hoiavad omaette , Narva poisid omaette .",advcl,"com,nom,pl"
10260259,85,90,raske,nom,"Ka vanemad mehed hoidsid oma mängu tasakaalus , ehkki sellisteks kohtumisteks on end raske häälestada , ” kiitis Sõber püüdlikult tegutsenud hoolealuseid .",advcl,"nom,pos,sg"
10828655,96,100,koha,gen,"Igaüks on ilmselt endamisi talle koha välja peilinud ja hoidku taevas , kui see on üle kümnenda koha .",advcl,"com,gen,sg"
11759411,34,39,raske,nom,"Kui Brodeuri tööpäev polnud kuigi raske , siis risti vastupidi võib öelda mõni tund varem tiitlikaitsjad tšehhid nullil hoidnud Venemaa puurivahi Nikolai Habibullini kohta .",advcl,"nom,pos,sg"
13005317,30,35,raske,nom,"« Usk hoiab vee peal , kui on raske .",advcl,"nom,pos,sg"
14056422,5,16,jahitrofeed,nom,"Nagu jahitrofeed , hoiab Vaike Nilbe puhastatud kapsapead käte vahel : « Euroopa restoranides pakutakse lillkapsast ja spargelkapsast , tavalist valget peakapsast vaid praekapsana .",advcl,"com,nom,pl"
14798216,17,22,raske,nom,"Kuna seda on aga raske teoks teha , siis hoiavad paljudel kaitsealadel silma peal naaberalade valitsejad .",advcl,"nom,pos,sg"
15100741,21,26,vinge,nom,"Sest et räpp on olla vinge , kael on hipist hopist kange , bling ja bling ja bemmi stange , hoidke üleval kultuur !",advcl,"nom,pos,sg"
15418822,63,73,prillikivi,nom,"seal rõõmsalt , et niiskus jne , kuigi olin hoidnud tel-i nagu prillikivi .",advcl,"com,nom,sg"
16486205,15,22,maailma,gen,"See hoiab nagu maailma koos rohkem , minu arvates .",advcl,"com,gen,sg"
16642391,29,34,kahju,nom,"Pöialt hoian Prantsusmaale , kahju , et Holland finaalturniirile ei pääsenud .",advcl,"com,nom,sg"
17126065,145,149,vesi,nom,"Minu arusaamise järgi hoiavad mittemaagiline seljakott ja mittemaagiline scrollituub scrolli keskkonna vaenuliku mõju eest , nagu mittemaagiline vesi , mittemaagiline tuli , füüsilised löögid .",advcl,"com,nom,sg"
17820181,10,15,sitta,adit,Hoia nagu sitta pilpa peal .,advcl,"adit,com,sg"
18038737,58,63,raske,nom,"Ta hoidis selle nivoo liiga madala , mistõttu teistel oli raske seda olukorda kaitsta .",advcl,"nom,pos,sg"
18716148,161,166,saama,ill,"Kõhtu see suurt ei täitnud , küll aga pisut pead ja hoopistükis tühjendas hinge ( sest hoidku Jumal selle eest , kui mul peaks tasuta õlle pärast veel hing täis saama ) .",advcl,"ill,mod,ps,sup"
19930297,57,62,haisu,gen,"vovak: ta hoidkugi suu kinni , muidu on igal pool sperma haisu",advcl,"com,gen,sg"
11610919,26,30,mina,nom,"Rumalad hurjutavad - nagu mina - targad õpivad : targad , samm ette !",advcl,"com,nom,sg"
72871,97,100,äri,nom,"Need inimesed , keda rohkem huvitab enese realiseerimine väljapoole , teiste asjade kaudu , nagu äri ja muu kombinatoorika , nendel on praegu paradiis .",advcl,"com,nom,sg"
125918,67,74,avalugu,nom,"Rohkem on mängimist sellele , mis inimesi paelub ja huvitab , nagu avalugu Männiku tulekahjust ja selle ohtlikkusest sealsetele elanikele .",advcl,"com,nom,sg"
18438615,53,60,kesküla,nom,"ise olin lekoki poolt : sellised huvitavad PF-d nagu kesküla , allikas ja kraav seal , kes võiks kõik startida eesti meistrisarjas , aga neil ei tule mäng kuidagi välja .",advcl,"com,nom,sg"
18531192,67,71,sama,nom,"Muidu oleks just nendest jubinatest huvitanud ( kui miski scorpaga sama - diffrid ( ke keskmine ) , nuudid ( pooltelje otsad ) , eriti aga esimesed püsikiirusliigendid ) .",advcl,"nom,sg"
13459212,22,26,vana,nom,""" Kui ma 14-15 aastat vana olin , siis häbenesin , et tshellot mängin , siis oli kitarr cool , "" pihtis kõige pikajuukselisem Apocalyptica tshellist .",advcl,"nom,pos,sg"
16490947,52,56,püha,nom,"Miks nad siis häbenevad , kui see sündmus neile nii püha on ?",advcl,"nom,pos,sg"
13625832,61,66,Pauli,gen,"Sama maja elanik Teno Ilves ütles , et kuigi tema aknad pole Pauli pubi poole , häirib öösel siiski majade vahelt pubisse suunduv valjuhäälne seltskond ning aeg – ajalt on neil kombeks otse rõdude alla jõmistama jääda .",advcl,"gen,prop,sg"
13717771,99,104,kirja,adit,"« Seal ei ole küll mingit saladust , aga need on siiski isiklikud kirjad ja see häirib , sest minu kirja pole õigust kellelgi teisel avada , » ütles raadio uudistetoimetaja Vallo Kelmsaar .",advcl,"adit,com,sg"
14204650,34,37,osa,nom,"« Ei häiri , kuna eks see oli üks osa mu elust , mis aitas mul enda karjääri peale üldse saada . »",advcl,"com,nom,sg"
9070175,46,51,katus,nom,"Hoidla hävis täiesti , osaliselt ka katlamaja katus .",advcl,"com,nom,sg"
5650691,100,105,härra,nom,"Praktika kinnitab , et tankisti lojaalsus oma peremehelegi võib olla nõrgavõitu - hüppab üle , nagu härra Faktulin eelmises volikogus , kui pakkumine on küllalt hea ja muud oludki soodsad .",advcl,"com,nom,sg"
3347350,104,108,ravi,nom,"Samas ei tasu arvata , et haigekassa hüvitaks välismaal saadud ravi suuremas ulatuses kui Eestis saadud ravi .",advcl,"com,nom,sg"
11218251,98,103,raske,nom,"“ Metsloomade , lindude ja näriliste põldudele tekitatud kahju Bico ei hüvita , sest seda on väga raske tuvastada , ” sõnas Luht .",advcl,"nom,pos,sg"
18384257,64,69,saama,ill,"Kas me hüvitame ka selle aja eest , kui ta ei pidanudki töötasu saama ?",advcl,"ill,mod,ps,sup"
5114954,99,104,Harri,nom,"Vahepeal oli Teremere ka jõudnud altari ette ja hüüdis nüüd vasakul jalal hüpates , et oi kui tore Harri , et sa siin kõiki armastusega ühendad ja paremal jalal hüpates , et vaata Harri milleni sa oled langenud .",advcl,"nom,prop,sg"
6250013,6,9,onu,nom,"; Kui onu Melker , ahjuroop hambus , korstna otsa ronis , hüüdis Tjorven : "" Onu Melker , sul on see nõks käes .",advcl,"com,nom,sg"
6526764,12,16,püha,nom,"Ent kellele püha ... kui pea kohal kumisesid kirikukellad , minarettidest hüüdsid muezzinid , võplevate gaasileekide kohal kostis tulekummardajate palvesosin ning merelt kuulutasid õliusku tankerite tumedad huuatused ...",advcl,"nom,pos,sg"
6991201,79,83,sõna,gen,"Hüüab "" juhhei "" ja "" hõissa "" , kuna "" hurraa "" pole Aivari sõnul mingi eesti sõna .",advcl,"com,gen,sg"
7413762,75,79,sõna,nom,"Mõtlen , et järgmisena hüüangi "" tarakan "" , kuigi see pole päriselt eesti sõna , isa Vassili ( ta oli Saaremaalt ) ütles alati "" prussakas "" .",advcl,"com,nom,sg"
12541279,58,61,õde,nom,"“ Uno , tooli ! ” hüüab administraator Jaak Tammearu nagu õde hambaarsti juures .",advcl,"com,nom,sg"
13290621,58,61,õde,nom,"“ Uno , tooli ! ” hüüab administraator Jaak Tammearu nagu õde hambaarsti juures .",advcl,"com,nom,sg"
14085158,103,108,lööma,ill,"Räägitakse lugu , et kui ühel kodutütarde kokkutulekul hakanud purjus soomlased teie tüdrukutele külge lööma , olevat te nendelegi hüüdnud : elagu naaberrahvas !",advcl,"aux,ill,ps,sup"
14583680,81,87,sinagi,nom,"Mis sa arvad , kas Putinile ei kantudki ette , et teatri vallutajad hüüdsid nagu sinagi : "" ÕDA TULEB LÕPETADA ! "" ?",advcl,"nom,sg"
7181253,140,143,oma,gen,"Sõidukid on varustatud radaritega ja kui piirkonda ilmub lennuk , tekib radariekraanidele ikoon , mis identifitseerib lennumasina kas kui "" oma "" või "" võõra "" .",advcl,"gen,pos,sg"
15305720,54,59,oisut,nom,"Ka temasugune kadakas ihkab , näe , minevikku , ehkki oisut väärastunud kujul , kuigi püüab ise seda häbelikku vargust õilistada saksa kultuuri ülemlusega .",advcl,"com,nom,sg"
11878197,37,42,looma,ill,Mängunälg innustas Viikmäed teravusi looma,advcl,"aux,ill,ps,sup"
14139431,37,42,sööma,ill,Liis innustab kõiki rohkem kõrvitsat sööma .,advcl,"ill,main,ps,sup"
3194924,65,70,pinge,nom,FC Levadia peatreener Tarmo Rüütli iseloomustab Kotenkot kui hea pinge taluvusega ja stabiilset mängijat .,advcl,"com,nom,sg"
5784712,49,57,subjekti,gen,"Barthes on end iseloomustanud kui "" üht kahtlast subjekti , kelle kõik atribuudid on omavahel vastuolus "" .",advcl,"com,gen,sg"
5795210,117,121,segu,nom,"Gea Kammer  ( 29 ) , kuueaastase Simoni ema , iseloomustab oma kaks aastat kestnud kooselu  Priit Sutiga  ( 30 ) kui segu tavalisest ja ebatavalisest peremudelist .",advcl,"com,nom,sg"
13896024,63,68,klubi,nom,Apeldoorni meeskonda iseloomustas Rautio kui tüüpilist Euroopa klubi .,advcl,"com,nom,sg"
14257733,45,55,terroristi,gen,"Prokuratuur iseloomustas McVeighd kui kodust terroristi , kes kandis USA valitsuse peale viha seoses 80 Taaveti usulahu liikme hukkumisega 19 . aprillil 1993 . aastal Waco rantšos Texases .",advcl,"com,gen,sg"
2492008,62,67,Graal,nom,"Ja president istub siis nende inimeste keskel nagu mingi Püha Graal , mis peab oma nimbusega õilistama kogu Kadriorgu pesa pununud seltskonda .",advcl,"nom,prop,sg"
8803863,33,37,keel,nom,"Pildi keskmes istub süvenenult , keel põske punnitamas Mirjam oma ehete juures .",advcl,"com,nom,sg"
15107370,169,174,raske,nom,"see heeliumi kasutamine on ju vana nali - juba vanad etruskid pumpasid seda oma eeslitesse , ja nii jaksas eesel kordades rohkem tööd teha , sest tal polnud ju enam nii raske ennast liigutada .",advcl,"nom,pos,sg"
18738758,10,14,sama,nom,"Kui firma sama pole , siis asi kohtusse jalutab",advcl,"nom,sg"
8382864,91,102,repertuaari,adit,"Seevastu Anu Tali juhatas Eesti-Soome Sümfooniaorkestri esituses pisut nagu lastekontserdi repertuaari tubli õpilastöö tasemel , aga saal oli täis ja mõni inimene kuulas muusikat püstigi seistes .",advcl,"adit,com,sg"
1506521,43,50,kuuluba,nom,"Admiral juhib allveelaevade diviisi , kuhu kuuluba ka "" Kursk "" .",advcl,"com,nom,sg"
8081020,80,95,rajoonikomiteed,nom,Tammlehe sõnul juhib praegune direktor kooli samal moel kui omal ajal EKP Rapla rajoonikomiteed .,advcl,"com,nom,pl"
9120744,38,45,asjaolu,nom,Kooliosakond juhib selle kui lubamata asjaolu peale tähelepanu ja palub koolivalitsusi vastavaid korraldusi teha .,advcl,"com,nom,sg"
9252662,185,192,Jaguari,gen,"Air France'i pilootide poolne läbirääkija Jean-Charles Corbet on aga seisukohal , et see oleks väga ohtlik , kui ühel ajal töötavad juhikabiinis “ lennuki komandör , kes juhiks justkui Jaguari , ning kõrval istub piloot , kellel on tegu , et ots-otsaga kokku tulla . ”",advcl,"gen,prop,sg"
11394752,192,197,nulli,gen,"Musting üritas time-out'i ajal meeskonda äratada , kuid tulutult – 15 minuti järel juhtis Chocolate Boys 8 : 2 , kusjuures Serviti võtmemängija Mait Patraili oli ohtrast üritamisest hoolimata nulli peal .",advcl,"card,gen,l,sg"
14057467,26,36,Estoplasti,gen,Juhtisin Ülemnõukogu nagu Estoplasti ja paljud olid seetõttu rahulolematuid .,advcl,"gen,prop,sg"
8713465,19,27,Regoniga,nom,"Et ei juhtuks nagu Regoniga . """,advcl,"nom,prop,sg"
6048826,89,96,rahvast,part,"Rene Vilbre meeskonna tehtud viis lühifilmi jutustavad lugusid eestlastest kui hakkajast rahvast , kes pole kusagil maailmas hätta jäänud .",advcl,"com,part,sg"
12268229,72,84,tennisemängu,adit,"Seejärel muutub giidi jutt eriti lennukaks ja ekskursandid jälgivad kui tennisemängu : ikka paremale , vasakule .",advcl,"adit,com,sg"
3152032,79,84,raske,nom,"Praegu ei oska öelda , kas jätkan treeneriametis , sest hetkel on treeneritööd raske leida . """,advcl,"nom,pos,sg"
4425705,236,241,liini,gen,"Ka Freddy nõustub : "" Mul on siin mitu lugu , milles võib eelkõige sõnade poolest leida jätku eelmiste plaatide lugudele , selgitab vokalist kontseptsiooni lähemalt , "" näiteks "" Sügis 86 "" jätkab Viva La Revolucioni "" Kui ma olin 14 "" liini .",advcl,"com,gen,sg"
5564615,112,117,talle,all,"Isamaaliidu esimehena jätkab arvatavasti senine parteiliider Mart Laar , kuna tõsiseltvõetavat vastaskandidaati talle ei ole .",advcl,"all,sg"
5812727,50,55,jääma,ill,"Ning juhul kui ka järgmine NHL-i hooaeg peaks ära jääma , siis jätkab ta samas klubis .",advcl,"ill,main,ps,sup"
7051056,109,113,kaja,nom,"“ Millest te üldse järeldate , et kuulete reaalsust ? ” jätkas Sofophil elavalt , olles justkui ta kahtluste kaja .",advcl,"com,nom,sg"
8521152,67,71,kaja,nom,"“ Sa oled kaunim veel kui kella hääl , ” jätkas mees nagu kauguste kaja .",advcl,"com,nom,sg"
10883564,106,109,elu,nom,"“ Vanaisa suri 66-aastasena , mina hakkasin selles vanuses seda maja haldama , nii et jätkan nagu vanaisa elu , ” ütleb Sapozhnin .",advcl,"com,nom,sg"
11185918,18,22,vana,nom,"Kuigi probleem on vana , on miilits seniajani dokumendivalmistajad rahule jätnud .",advcl,"nom,pos,sg"
20954393,35,43,reklaami,gen,Einar_kootikum: aga kui ta enam ei reklaami kas sa siis jätad ta rahule ?,advcl,"com,gen,sg"
9235535,69,74,raske,nom,"Kuid need sajakroonisedki trahvid jäävad tegemata , sest omanikku on raske kätte saada , teised firma töötajad ( turvamehed , kassapidajad , müüjad ) pole kohustatud aga trahve maksma .",advcl,"nom,pos,sg"
16134661,34,38,tõsi,nom,"Eestis jääb teatud töö tegemata , tõsi .",advcl,"com,nom,sg"
19357947,93,98,msast,nom,"Ashley: bionicboyy sa ajad mu nii naerma et ma suren naeru kätt ja seega jääb cela enda ar , msast pinginaabrist ilma !",advcl,"com,nom,sg"
19894086,38,45,paljust,part,"eneken: ja ilusad mehed kaa , krt kui paljust sa ilma jääd praegu , fakk :PPPP",advcl,"com,part,sg"
12294371,9,14,kiire,nom,"Kuigi on kiire , jõuan kõik ära teha : pesu hops !",advcl,"nom,pos,sg"
8705664,119,123,mees,nom,"Kuidas tark polnud ka proovinud , ei jõudnud ta edasi sellest ühest ja karmist teadmisest , et just võõras ise oli see mees , kes endal vasaku käe otsast raius .",advcl,"com,nom,sg"
11379121,11,14,aus,nom,"“ Kui oled aus ja töökas , jõuad siin hästi edasi , ” kinnitavad nad üksmeelselt .",advcl,"nom,pos,sg"
16085310,74,79,hoole,gen,"Neil päevil jõudis Abdulov tagasi Tiibetist , kus oli kümme päeva munkade hoole all .",advcl,"com,gen,sg"
477412,0,7,Pikkust,nom,"Pikkust 188 cm , kaalub 91 kg .",advcl,"nom,prop,sg"
7229116,11,19,terasest,el,"Et tegu on terasest , mitte plastist ja alumiiniumkärjest ehitatud autoga , kaalub see siiski enam kui poolteist tonni .",advcl,"com,el,sg"
13294851,36,40,vaba,nom,"“ Et Chipendalesi tuuri ajakavas on vaba ainult 1 . november , siis kaalume hoolega , kummas linnas toob esinemine rohkem raha sisse , ” selgitas Rebane .",advcl,"nom,pos,sg"
13502428,0,7,Pikkust,nom,"Pikkust 188 cm , kaalub 91 kg .",advcl,"nom,prop,sg"
14825491,11,15,sama,nom,"Hinnaklass sama , kaaluvad ka enam vähem samapalju .",advcl,"nom,sg"
15528123,37,41,part,nom,"Kui venelane kaalub sama palju , kui part , siis ta on nõid .",advcl,"com,nom,sg"
8006078,108,112,mina,nom,"Mina põlgasin tema siiditrükki , tema põlgas küllap minu kirjutamist ja võib-olla natuke kadestas ka , nagu mina tedagi .",advcl,"nom,sg"
11068399,110,115,selge,nom,"Seal ma küsisin ise Medvedevi käest , miks FSB või valimisstaap ei kaeba Novaja Gazetat kohtusse - sest on ju selge , et seal kirjutatu heidab otsest halba varju ka Putinile .",advcl,"nom,pos,sg"
15723118,55,60,raske,nom,"Ta valis muusika ega kahetse , sest ilusamat ametit on raske ette kujutada .",advcl,"nom,pos,sg"
17652561,61,68,tatokat,nom,"Jah , CR , siis see punkt ka , et hiljem kahetsed .. nagu ka tatokat .",advcl,"com,nom,sg"
459844,28,32,nägu,nom,"Kuul kahjustas mehe silma , nägu ja aju .",advcl,"com,nom,sg"
